BOROUGH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,TOTALTONSCOLLECTED,geometry,point_count
Bronx,01,26229.8,1506.6,1651.4,29387.8,"POLYGON ((-73.9025229836 40.804463788, -73.9027559358 40.8043285352, -73.9029277031 40.8041972918, -73.9028776053 40.8041575826, -73.9027127826 40.8041768881, -73.9027097314 40.8041636635, -73.9029046934 40.8041390542, -73.9030596678 40.8040174345, -73.9029731191 40.8039367715, -73.9030028321 40.8039173529, -73.9030860983 40.8039970883, -73.9032126889 40.8038996391, -73.9032556388 40.8039276762, -73.903338652 40.8038554123, -73.9033172737 40.8037752824, -73.9033387706 40.8037737443, -73.9033563379 40.8038611237, -73.9033990158 40.8038749074, -73.9035515849 40.8038353681, -73.903565838 40.8038310234, -73.903635554 40.8038097705, -73.9036826591 40.8037950327, -73.9037328447 40.8037732961, -73.9037420132 40.8037678089, -73.9036653928 40.8037024623, -73.9036899793 40.8036877047, -73.9037659947 40.8037534551, -73.9037717757 40.8037499957, -73.9037994507 40.8037227958, -73.903822004 40.8036987038, -73.9038599165 40.8036699573, -73.9038926974 40.8036520962, -73.9039273279 40.8036343906, -73.9038508432 40.8035742825, -73.9038723603 40.8035587443, -73.9039484242 40.8036213095, -73.9039674817 40.8036078242, -73.9040023236 40.803579076, -73.9040705529 40.8035209767, -73.9040168092 40.8034709759, -73.9040977499 40.8034165982, -73.9041489888 40.8034556522, -73.9043786557 40.8032745977, -73.9044588406 40.8032113861, -73.9044808859 40.8031916951, -73.9044998385 40.8031834335, -73.9045295406 40.803170236, -73.9045500413 40.8031500296, -73.9045756668 40.8031236076, -73.904624877 40.8030692033, -73.9046720381 40.8030147963, -73.9047693117 40.802912842, -73.9047769189 40.8029059442, -73.9048521129 40.8028352288, -73.9049535898 40.8027246133, -73.90500098 40.8026679614, -73.9050301426 40.8026348002, -73.905044987 40.8026003332, -73.9050575284 40.8025712169, -73.9050666693 40.8025408047, -73.9050849168 40.8025048682, -73.905114088 40.8024647938, -73.9051578083 40.8024302606, -73.9051869577 40.8024053965, -73.9052452793 40.8023404564, -73.9053123392 40.80227473, -73.9053910704 40.80218571, -73.9054384464 40.8021401197, -73.9054639564 40.8021152517, -73.9054912854 40.8020903843, -73.9055058835 40.8020613588, -73.9055215314 40.8020199549, -73.9057605153 40.8017998821, -73.9060142784 40.801552931, -73.9060633653 40.8015833917, -73.9062038681 40.8014929933, -73.906520422 40.8011755101, -73.9063897688 40.8010907913, -73.9064517117 40.8010369152, -73.9065858782 40.8011074782, -73.9067289363 40.800969968, -73.9068140175 40.8008906397, -73.9067500913 40.8008505942, -73.906701301 40.8008200295, -73.9067685013 40.8007467103, -73.9067687307 40.8007454174, -73.9071787275 40.8003226332, -73.9072629872 40.800237448, -73.9073427206 40.8001568382, -73.9073937415 40.800104335, -73.9074338422 40.8000545894, -73.907452629 40.8000282442, -73.9074703045 40.8000034577, -73.9074976292 40.7999813561, -73.9075265801 40.7999632199, -73.9075395149 40.7999551177, -73.9075704595 40.7999468462, -73.9076086727 40.7999454946, -73.9076305265 40.7999316849, -73.907641465 40.7999164833, -73.9076433139 40.7998957445, -73.9077580806 40.7997990444, -73.9079001982 40.7996608854, -73.907936635 40.7996277293, -73.9079584772 40.7996222159, -73.9079912157 40.7996319215, -73.9080203239 40.7996360933, -73.9080739728 40.7995728193, -73.9080277041 40.7995614306, -73.9079513061 40.799544778, -73.9078712756 40.7995225896, -73.907793076 40.7994934896, -73.9077348877 40.7994657896, -73.9076585302 40.7994200983, -73.9076822277 40.7993883144, -73.9077895066 40.7994423258, -73.9078495138 40.7994700281, -73.9079331776 40.7994963679, -73.9079950172 40.7995143922, -73.9080514065 40.7995268821, -73.9081020992 40.7995396466, -73.9081679482 40.7994619859, -73.908131525 40.7994313012, -73.9079607646 40.7992834497, -73.9080263322 40.7992378719, -73.9081681409 40.7993223303, -73.9082517711 40.7993721765, -73.9083208691 40.7994054167, -73.9084219073 40.7994420924, -73.9084755611 40.7993834152, -73.9085502662 40.7993074255, -73.908488462 40.7992645118, -73.908377561 40.7991980523, -73.9082903116 40.7991329948, -73.9082817484 40.7991230393, -73.9082557951 40.7990928681, -73.9082551377 40.7990909999, -73.9082431074 40.7990569073, -73.9082413322 40.799025103, -73.908303036 40.7989591355, -73.9087697139 40.7986039146, -73.9091565961 40.798309428, -73.9096390008 40.7979422259, -73.9096733483 40.7979612497, -73.909674556 40.7979619188, -73.9097407786 40.7979121434, -73.9097938847 40.7978684954, -73.9098460777 40.7979005985, -73.9099108293 40.7978588605, -73.9099464432 40.7978343056, -73.9099658915 40.7978048231, -73.910043692 40.7976795163, -73.9101343866 40.7975886347, -73.9103254477 40.7974290015, -73.9104679052 40.7973307857, -73.9106070956 40.7972571473, -73.9107139202 40.7971957755, -73.9107916847 40.7970975092, -73.9108922225 40.7970177954, -73.9109050128 40.7970115604, -73.910956797 40.796989476, -73.9109859349 40.7969698334, -73.9110506936 40.7969207197, -73.9110982746 40.7968880709, -73.9112675551 40.7968151852, -73.9114164392 40.7967464709, -73.9114941335 40.7966998244, -73.9116228588 40.7966410781, -73.9116883116 40.7966237703, -73.9117465336 40.7966262732, -73.9117885723 40.7966336796, -73.9118209199 40.7966337044, -73.9118856125 40.7966337538, -73.9119599879 40.7966485599, -73.9120343819 40.7966510751, -73.9120861286 40.7966560313, -73.9121470051 40.7966781184, -73.9121540249 40.796680664, -73.9122380855 40.7967102258, -73.9123448195 40.7967176821, -73.9126682606 40.7967351343, -73.9130078609 40.7967624322, -73.9131760486 40.7967723916, -73.9134477452 40.7967824285, -73.9137225599 40.7967894387, -73.9151276744 40.7973629486, -73.9160808437 40.7977909256, -73.9161694721 40.7978307193, -73.9170043925 40.7981631838, -73.9188039404 40.7988797297, -73.9188909268 40.7989158947, -73.9189558174 40.7989469175, -73.9190497881 40.7989939356, -73.9191238023 40.7990324551, -73.9202406819 40.7996136882, -73.9204406698 40.7998041569, -73.9207813396 40.8002750097, -73.9209564535 40.8005988144, -73.9213273081 40.8012845913, -73.9216882693 40.8015857236, -73.9220376602 40.8018771972, -73.9225961104 40.8021882016, -73.9229271012 40.802373295, -73.9235869914 40.802515725, -73.9242270678 40.8025450112, -73.9256364761 40.8024666257, -73.9257033555 40.8024629056, -73.9266579484 40.8024098039, -73.9270035948 40.8025119508, -73.9276278871 40.8026956654, -73.9275083491 40.8029332338, -73.9274190168 40.8030602722, -73.9273124837 40.8032117708, -73.9274368995 40.8032774415, -73.9273890376 40.8033490965, -73.9272827196 40.8035082647, -73.9276450038 40.8039886333, -73.9276605009 40.8040072527, -73.9276935534 40.8040063036, -73.9279317401 40.8039994622, -73.9280449947 40.8040080409, -73.9281095968 40.8040129339, -73.9283671876 40.8040327099, -73.9284162438 40.8041006217, -73.928482993 40.8041930291, -73.9287260754 40.8041036251, -73.9290247127 40.8045079712, -73.9290628325 40.8045595834, -73.9294270274 40.8050526841, -73.9300545885 40.8059023476, -73.9303195007 40.8061901452, -73.9305364511 40.8064702772, -73.9305175889 40.8065905634, -73.9306957522 40.8067390773, -73.9308538399 40.8068708548, -73.9310801808 40.8070595259, -73.9311626818 40.8071282959, -73.9312232732 40.8071928446, -73.9314706759 40.8074564003, -73.9314728446 40.8074587114, -73.9317647688 40.8077696934, -73.9317785652 40.8077843896, -73.9318105076 40.8078184176, -73.9318456453 40.8078558451, -73.9318750958 40.8078894511, -73.9318861825 40.8079013388, -73.9318992023 40.8079152979, -73.9319195679 40.8079371344, -73.9319702083 40.8079966728, -73.9322826195 40.8083639737, -73.9323218463 40.8084376746, -73.9324067859 40.8085972594, -73.9325270875 40.8088232819, -73.9326425713 40.809382865, -73.9326209524 40.8097707419, -73.9325943469 40.8100535574, -73.9328228873 40.8101136172, -73.932832506 40.8101161523, -73.9328639711 40.8101244372, -73.9328741204 40.8104140432, -73.9327868811 40.81049446, -73.9326908974 40.8105829328, -73.9326792192 40.8107991356, -73.9325650332 40.810885975, -73.9326168464 40.8114674963, -73.932630183 40.8118449334, -73.9326322927 40.8119046214, -73.9326186031 40.8120385435, -73.9325696201 40.8125177363, -73.9325016239 40.8131829103, -73.9324770185 40.8134236079, -73.9324700623 40.8135136562, -73.9324421674 40.8138747745, -73.9324390303 40.8139153887, -73.9324311936 40.8140168332, -73.9324303337 40.8140303213, -73.9324283993 40.8140606867, -73.9324267109 40.8141068191, -73.9324263196 40.8141175186, -73.9324257026 40.8141240279, -73.9324245884 40.8141357662, -73.9324230764 40.8141517149, -73.9324197637 40.8141866612, -73.9324176731 40.814208706, -73.932392203 40.8144773797, -73.9323919562 40.8144799838, -73.9323756885 40.8146515739, -73.9323656422 40.8150329646, -73.9323639686 40.8151787253, -73.9323631416 40.815250788, -73.9323620923 40.8153421185, -73.9323509099 40.8163162518, -73.9323503079 40.8163686387, -73.9323406286 40.8172118197, -73.9323389536 40.8173577136, -73.9323371759 40.8175124837, -73.9323358221 40.8176304048, -73.9323580784 40.8184037681, -73.9323625252 40.8185583041, -73.9323874509 40.8194243876, -73.9323897135 40.8195028474, -73.9323304633 40.8194966721, -73.9322593312 40.8194906456, -73.932222072 40.8194874891, -73.9321370868 40.8194802883, -73.9310368225 40.8193870608, -73.9309428037 40.8193790937, -73.9308516971 40.8193713732, -73.9308296706 40.8193695067, -73.9307636033 40.8193639083, -73.9307322543 40.8193608026, -73.9307008401 40.8193576887, -73.9306973153 40.8193573399, -73.9306790395 40.8193564302, -73.930615057 40.8193532472, -73.9305914066 40.8193514284, -73.9305760349 40.8193505321, -73.9305574892 40.8193481409, -73.9305359782 40.8193453671, -73.9304943156 40.8193399957, -73.9303150501 40.8193168807, -73.9300999321 40.8192743497, -73.9300520082 40.8192626196, -73.9295233069 40.8191332106, -73.9293976276 40.8191024475, -73.9293756524 40.8190970689, -73.929324867 40.8190846118, -73.9293006676 40.8190786753, -73.9292199768 40.8190588824, -73.9291938949 40.8190520028, -73.9291619793 40.8190435852, -73.9289808615 40.8189958122, -73.9287718989 40.8189406945, -73.9283406151 40.8188269332, -73.9282765757 40.8188100415, -73.9282051322 40.8187915017, -73.9281690893 40.8187821483, -73.9280668419 40.8187556154, -73.9278148124 40.8186902115, -73.927661146 40.818650333, -73.9274812643 40.8186036517, -73.9274484128 40.8185951259, -73.9274127552 40.8185858716, -73.9274011388 40.8185828575, -73.9273165307 40.8185596344, -73.9272466277 40.8185429852, -73.9268143924 40.8184347898, -73.926608132 40.8183831584, -73.9263585913 40.8183206921, -73.9261787353 40.8182737611, -73.9258207068 40.8181803371, -73.9257350893 40.8181577345, -73.9253853853 40.8180654149, -73.9252065739 40.8180183796, -73.9251848641 40.8180126689, -73.9251041559 40.8181012705, -73.924562534 40.8186958576, -73.924547261 40.818712623, -73.9244959174 40.8187689884, -73.9240255726 40.8192853304, -73.9235528402 40.8197016103, -73.9234636214 40.8197801734, -73.923383496 40.81985073, -73.9231877537 40.8200230944, -73.9229043589 40.8202726399, -73.9226526126 40.820494315, -73.9222793781 40.8207787434, -73.92209175 40.8209217273, -73.9219476418 40.8210315453, -73.921819571 40.8211162502, -73.9212266656 40.8215083884, -73.9211440903 40.821563002, -73.9210790305 40.8216002272, -73.9208842919 40.8217116481, -73.9206653923 40.8218368928, -73.9205434701 40.8219338571, -73.9204860333 40.8219795366, -73.9204016381 40.8220612164, -73.9203610415 40.8220865167, -73.9202375646 40.8221634679, -73.9202017817 40.8221857682, -73.919979339 40.8223243941, -73.919934717 40.8223522028, -73.9198042466 40.8224369749, -73.919674242 40.8225214437, -73.9194430359 40.8226716671, -73.9193804178 40.8227123528, -73.9189459725 40.8229926735, -73.9188883687 40.8230297739, -73.9187557065 40.8231152187, -73.9183995527 40.823344012, -73.918338259 40.8233833869, -73.9182663955 40.8234299862, -73.9182247247 40.8234570076, -73.9179631167 40.8236266445, -73.9178827215 40.8236787765, -73.9178514145 40.8236990297, -73.9178215169 40.8237183709, -73.9175659946 40.8238836727, -73.9174548992 40.8238494635, -73.9163579939 40.8235116912, -73.9162867331 40.8234897467, -73.916215886 40.8234679302, -73.9161480722 40.8234470732, -73.9161228493 40.823439315, -73.9145992643 40.8229706861, -73.9145055371 40.8229418566, -73.9144084139 40.8229120205, -73.9144081793 40.8229119483, -73.9139474587 40.822770413, -73.9136535741 40.8226801283, -73.912933723 40.822458979, -73.9129162182 40.8224536015, -73.9128763339 40.822441348, -73.9128168366 40.8224232319, -73.9126428381 40.8223702501, -73.9118915495 40.8221414819, -73.9118558886 40.8220911259, -73.9118161576 40.8220350225, -73.9118078062 40.8220397698, -73.91179936 40.822044455, -73.911790831 40.822049059, -73.9117822072 40.8220535999, -73.9117735006 40.8220580516, -73.9117646992 40.8220624384, -73.9117558268 40.8220667368, -73.9117468596 40.8220709623, -73.9117378215 40.8220751058, -73.9117287005 40.8220791699, -73.9117194966 40.8220831512, -73.9117102335 40.8220870433, -73.9117008876 40.8220908461, -73.9116914707 40.822094566, -73.9116819828 40.8220982067, -73.9116724357 40.8221017473, -73.9116628176 40.8221051979, -73.9116531404 40.8221085583, -73.911643404 40.8221118278, -73.9116336191 40.8221150089, -73.9116237656 40.8221180892, -73.9116138637 40.8221210802, -73.9116039144 40.8221239722, -73.9115939179 40.8221267741, -73.911583874 40.8221294778, -73.9115737829 40.8221320815, -73.9115636564 40.8221345861, -73.9115534825 40.8221369907, -73.9115432851 40.8221392972, -73.9115330523 40.8221415046, -73.911522784 40.8221436137, -73.9115124921 40.822145623, -73.9115021649 40.8221475331, -73.9114918259 40.8221493343, -73.9114814633 40.8221510471, -73.9114710771 40.8221526502, -73.9114606793 40.822154155, -73.9114550903 40.8221549098, -73.9114502697 40.8221555608, -73.9114398602 40.8221568594, -73.9114294272 40.8221580581, -73.9114189943 40.8221591577, -73.9114085616 40.8221601582, -73.9113981171 40.8221610597, -73.9113876846 40.8221618531, -73.9113772641 40.8221625565, -73.9113668319 40.8221631518, -73.9113564235 40.8221636472, -73.9112693562 40.8221880053, -73.9110729857 40.8222429428, -73.9108386604 40.8222939361, -73.9106999883 40.8223241134, -73.9099089413 40.8225511076, -73.9094870982 40.8224401584, -73.909457609 40.8224324018, -73.9093731419 40.8224119879, -73.9088774224 40.8222921788, -73.9084185416 40.8221812703, -73.9081226363 40.8221107926, -73.9075474331 40.8219737905, -73.9074268173 40.8219450616, -73.9070840211 40.8218638547, -73.9064572221 40.8217153648, -73.905792486 40.8215831098, -73.905658903 40.8215565323, -73.9055246627 40.8215238136, -73.9054559227 40.8215070585, -73.9053277033 40.821475806, -73.9052502267 40.821456922, -73.9048965314 40.8213707108, -73.9047810383 40.8213414448, -73.904393371 40.8212432103, -73.9042252788 40.8212006151, -73.9037931021 40.8210910999, -73.9037696156 40.8210850884, -73.9035516914 40.8210293078, -73.9026681929 40.8208031594, -73.9013520676 40.8204895695, -73.9012927767 40.8204754422, -73.9013469851 40.8203382547, -73.9015812005 40.8197455047, -73.9016012129 40.8196948589, -73.9016572213 40.8195643446, -73.9016631947 40.8195504262, -73.9017274621 40.8193992146, -73.9018203061 40.8191807674, -73.902107433 40.8185051921, -73.9023563435 40.8179053714, -73.9025785904 40.8173697942, -73.9026429497 40.8172127919, -73.9026588635 40.8171739723, -73.9027843754 40.8168677912, -73.9030098319 40.8163177925, -73.9030644384 40.8161067609, -73.9031422378 40.815908978, -73.9034699715 40.8150757884, -73.903479395 40.8150491677, -73.903529157 40.8149085958, -73.9038041223 40.8141318429, -73.9038632896 40.8139687545, -73.9041142517 40.8132769985, -73.9041833773 40.8130864557, -73.9043158017 40.8127088599, -73.9044150818 40.8124257681, -73.9044655153 40.8122819599, -73.9041803646 40.8121248205, -73.9037760209 40.8117974211, -73.9034285738 40.8115160887, -73.9034172033 40.8115068824, -73.9032427347 40.8107128849, -73.9032202367 40.810587161, -73.9030894656 40.8098563995, -73.9030756838 40.8097689864, -73.9030296769 40.8097021208, -73.9030201811 40.8096234282, -73.9030087788 40.809550073, -73.9029976705 40.8094555825, -73.9029879548 40.8093643007, -73.9029392922 40.8090627009, -73.9028803442 40.8087447933, -73.9028116384 40.8083480721, -73.9027028985 40.8077201834, -73.9026204215 40.8072439319, -73.9026105064 40.8071866815, -73.9025651782 40.8069249349, -73.9022228477 40.804948113, -73.902234109 40.804938797, -73.9022392342 40.804934135, -73.9022382252 40.8049240224, -73.9022299344 40.8049159361, -73.9022117862 40.8048827355, -73.9022045509 40.8048523087, -73.9021918576 40.8048232605, -73.9021937274 40.8047886937, -73.9022265326 40.8047541532, -73.902255728 40.8047002524, -73.9023195678 40.8045979846, -73.9023169759 40.8045964489, -73.902303203 40.8045882913, -73.9022904882 40.8045730711, -73.9022923194 40.8045647764, -73.9024453908 40.8044169531, -73.9025229836 40.804463788))",358
